id,name,object_name,type,x,y,param1,param2,param3,param4,param5,param6,param7
1914,SafariZoneRestHouse3Object,,event_disp,3,7,,,,,,,
1915,SafariZoneRestHouse3Object,,hidden,0,4,8,PrintBenchGuyText,,,,,
1916,SafariZoneRestHouse3Object,,hidden,13,3,4,OpenPokemonCenterPC,,,,,
1917,SafariZoneRestHouse4Object,,warp,2,7,0,SafariZoneNorth,8,,,,
1918,SafariZoneRestHouse4Object,,warp,3,7,1,SafariZoneNorth,8,,,,
1919,SafariZoneRestHouse4Object,,npc,6,3,OakAideSprite,,true,7,0,,
1920,SafariZoneRestHouse4Object,,npc,3,4,WhitePlayerSprite,None,false,5,1,,
1921,SafariZoneRestHouse4Object,,npc,1,5,GentlemanSprite,,true,6,2,,
1922,SafariZoneRestHouse4Object,,event_disp,2,7,,,,,,,
1923,SafariZoneRestHouse4Object,,event_disp,3,7,,,,,,,
1924,SafariZoneRestHouse4Object,,hidden,0,4,8,PrintBenchGuyText,,,,,
1925,SafariZoneRestHouse4Object,,hidden,13,3,4,OpenPokemonCenterPC,,,,,
1926,SafariZoneSecretHouseObject,,warp,2,7,0,SafariZoneWest,6,,,,
1927,SafariZoneSecretHouseObject,,warp,3,7,1,SafariZoneWest,6,,,,
1928,SafariZoneSecretHouseObject,,npc,3,3,FisherSprite,Down,false,5,0,,
1929,SafariZoneSecretHouseObject,,event_disp,2,7,,,,,,,
1930,SafariZoneSecretHouseObject,,event_disp,3,7,,,,,,,
1931,SafariZoneWestObject,,warp,20,0,0,SafariZoneNorth,0,,,,
1932,SafariZoneWestObject,,warp,21,0,1,SafariZoneNorth,1,,,,
1933,SafariZoneWestObject,,warp,26,0,2,SafariZoneNorth,2,,,,
1934,SafariZoneWestObject,,warp,27,0,3,SafariZoneNorth,3,,,,
1935,SafariZoneWestObject,,warp,29,22,4,SafariZoneCenter,2,,,,
1936,SafariZoneWestObject,,warp,29,23,5,SafariZoneCenter,3,,,,
1937,SafariZoneWestObject,,warp,3,3,6,SafariZoneSecretHouse,0,,,,
1938,SafariZoneWestObject,,warp,11,11,7,SafariZoneRestHouse2,0,,,,
1939,SafariZoneWestObject,,sign,12,12,4,,,,,,
1940,SafariZoneWestObject,,sign,17,3,5,,,,,,
1941,SafariZoneWestObject,,sign,26,4,6,,,,,,
1942,SafariZoneWestObject,,sign,24,22,7,,,,,,
1943,SafariZoneWestObject,,item,8,20,BallSprite,None,false,5,0,MaxPotion,
1944,SafariZoneWestObject,,item,9,7,BallSprite,None,false,5,1,Tm32,
1945,SafariZoneWestObject,,item,18,18,BallSprite,None,false,5,2,MaxRevive,
1946,SafariZoneWestObject,,item,19,7,BallSprite,None,false,5,3,GoldTeeth,
1947,SafariZoneWestObject,,event_disp,20,0,,,,,,,
1948,SafariZoneWestObject,,event_disp,21,0,,,,,,,
1949,SafariZoneWestObject,,event_disp,26,0,,,,,,,
1950,SafariZoneWestObject,,event_disp,27,0,,,,,,,
1951,SafariZoneWestObject,,event_disp,29,22,,,,,,,
1952,SafariZoneWestObject,,event_disp,29,23,,,,,,,
1953,SafariZoneWestObject,,event_disp,3,3,,,,,,,
1954,SafariZoneWestObject,,event_disp,11,11,,,,,,,
1955,SafariZoneWestObject,,hidden,6,5,Revive,HiddenItems,,,,,
1956,SaffronCityObject,,warp,7,5,0,CopycatsHouse1F,0,,,,
1957,SaffronCityObject,,warp,26,3,1,FightingDojo,0,,,,
1958,SaffronCityObject,,warp,34,3,2,SaffronGym,0,,,,
1959,SaffronCityObject,,warp,13,11,3,SaffronHouse1,0,,,,
1960,SaffronCityObject,,warp,25,11,4,SaffronMart,0,,,,
1961,SaffronCityObject,,warp,18,21,5,SilphCo1,0,,,,
1962,SaffronCityObject,,warp,9,29,6,SaffronPokecenter,0,,,,
1963,SaffronCityObject,,warp,29,29,7,SaffronHouse2,0,,,,
1964,SaffronCityObject,,sign,17,5,15,,,,,,
1965,SaffronCityObject,,sign,27,5,16,,,,,,
1966,SaffronCityObject,,sign,35,5,17,,,,,,
1967,SaffronCityObject,,sign,26,11,18,,,,,,
1968,SaffronCityObject,,sign,39,19,19,,,,,,
1969,SaffronCityObject,,sign,5,21,20,,,,,,
1970,SaffronCityObject,,sign,15,21,21,,,,,,
1971,SaffronCityObject,,sign,10,29,22,,,,,,
1972,SaffronCityObject,,sign,27,29,23,,,,,,
1973,SaffronCityObject,,sign,1,19,24,,,,,,
1974,SaffronCityObject,,npc,7,6,RocketSprite,None,false,5,0,,
1975,SaffronCityObject,,npc,20,8,RocketSprite,,true,7,1,,
1976,SaffronCityObject,,npc,34,4,RocketSprite,None,false,5,2,,
1977,SaffronCityObject,,npc,13,12,RocketSprite,None,false,5,3,,
1978,SaffronCityObject,,npc,11,25,RocketSprite,,true,7,4,,
1979,SaffronCityObject,,npc,32,13,RocketSprite,,true,7,5,,
1980,SaffronCityObject,,npc,18,30,RocketSprite,,true,7,6,,
1981,SaffronCityObject,,npc,8,14,OakAideSprite,,true,5,7,,
1982,SaffronCityObject,,npc,23,23,LaprasGiverSprite,None,false,5,8,,
1983,SaffronCityObject,,npc,17,30,ErikaSprite,,true,7,9,,
1984,SaffronCityObject,,npc,30,12,GentlemanSprite,Down,false,5,10,,
1985,SaffronCityObject,,npc,31,12,BirdSprite,Down,false,5,11,,
1986,SaffronCityObject,,npc,18,8,RockerSprite,Up,false,5,12,,
1987,SaffronCityObject,,npc,18,22,RocketSprite,Down,false,5,13,,
1988,SaffronCityObject,,npc,19,22,RocketSprite,Down,false,5,14,,
1989,SaffronCityObject,,event_disp,7,5,,,,,,,
1990,SaffronCityObject,,event_disp,26,3,,,,,,,
1991,SaffronCityObject,,event_disp,34,3,,,,,,,
1992,SaffronCityObject,,event_disp,13,11,,,,,,,
1993,SaffronCityObject,,event_disp,25,11,,,,,,,
1994,SaffronCityObject,,event_disp,18,21,,,,,,,
1995,SaffronCityObject,,event_disp,9,29,,,,,,,
1996,SaffronCityObject,,event_disp,29,29,,,,,,,
1997,SaffronGymObject,,warp,8,17,0,var:LastOutdoorsMap,2,,,,
1998,SaffronGymObject,,warp,9,17,1,var:LastOutdoorsMap,2,,,,
1999,SaffronGymObject,,warp,1,3,2,SaffronGym,22,,,,
2000,SaffronGymObject,,warp,5,3,3,SaffronGym,15,,,,
2001,SaffronGymObject,,warp,1,5,4,SaffronGym,18,,,,
2002,SaffronGymObject,,warp,5,5,5,SaffronGym,8,,,,
2003,SaffronGymObject,,warp,1,9,6,SaffronGym,27,,,,
2004,SaffronGymObject,,warp,5,9,7,SaffronGym,16,,,,
2005,SaffronGymObject,,warp,1,11,8,SaffronGym,5,,,,
2006,SaffronGymObject,,warp,5,11,9,SaffronGym,13,,,,
2007,SaffronGymObject,,warp,1,15,10,SaffronGym,23,,,,
2008,SaffronGymObject,,warp,5,15,11,SaffronGym,30,,,,
2009,SaffronGymObject,,warp,1,17,12,SaffronGym,17,,,,
2010,SaffronGymObject,,warp,5,17,13,SaffronGym,9,,,,
2011,SaffronGymObject,,warp,9,3,14,SaffronGym,26,,,,
2012,SaffronGymObject,,warp,11,3,15,SaffronGym,3,,,,
2013,SaffronGymObject,,warp,9,5,16,SaffronGym,7,,,,
2014,SaffronGymObject,,warp,11,5,17,SaffronGym,12,,,,
2015,SaffronGymObject,,warp,11,11,18,SaffronGym,4,,,,
2016,SaffronGymObject,,warp,11,15,19,SaffronGym,31,,,,
2017,SaffronGymObject,,warp,15,3,20,SaffronGym,24,,,,
2018,SaffronGymObject,,warp,19,3,21,SaffronGym,28,,,,
2019,SaffronGymObject,,warp,15,5,22,SaffronGym,2,,,,
2020,SaffronGymObject,,warp,19,5,23,SaffronGym,10,,,,
2021,SaffronGymObject,,warp,15,9,24,SaffronGym,20,,,,
2022,SaffronGymObject,,warp,19,9,25,SaffronGym,29,,,,
2023,SaffronGymObject,,warp,15,11,26,SaffronGym,14,,,,
2024,SaffronGymObject,,warp,19,11,27,SaffronGym,6,,,,
2025,SaffronGymObject,,warp,15,15,28,SaffronGym,21,,,,
2026,SaffronGymObject,,warp,19,15,29,SaffronGym,25,,,,
2027,SaffronGymObject,,warp,15,17,30,SaffronGym,11,,,,
2028,SaffronGymObject,,warp,19,17,31,SaffronGym,19,,,,
2029,SaffronGymObject,,trainer,9,8,GirlSprite,Down,false,5,0,OppSabrina,1
2030,SaffronGymObject,,trainer,10,1,MediumSprite,Down,false,5,1,OppChanneler,22
2031,SaffronGymObject,,trainer,17,1,BugCatcherSprite,Down,false,5,2,OppPsychicTr,1
2032,SaffronGymObject,,trainer,3,7,MediumSprite,Down,false,5,3,OppChanneler,23
2033,SaffronGymObject,,trainer,17,7,BugCatcherSprite,Down,false,5,4,OppPsychicTr,2
2034,SaffronGymObject,,trainer,3,13,MediumSprite,Down,false,5,5,OppChanneler,24
2035,SaffronGymObject,,trainer,17,13,BugCatcherSprite,Down,false,5,6,OppPsychicTr,3
2036,SaffronGymObject,,trainer,3,1,BugCatcherSprite,Down,false,5,7,OppPsychicTr,4
2037,SaffronGymObject,,npc,10,15,GymHelperSprite,Down,false,5,8,,
2038,SaffronGymObject,,event_disp,8,17,,,,,,,
2039,SaffronGymObject,,event_disp,9,17,,,,,,,
2040,SaffronGymObject,,event_disp,1,3,,,,,,,
2041,SaffronGymObject,,event_disp,5,3,,,,,,,
2042,SaffronGymObject,,event_disp,1,5,,,,,,,
2043,SaffronGymObject,,event_disp,5,5,,,,,,,
2044,SaffronGymObject,,event_disp,1,9,,,,,,,
2045,SaffronGymObject,,event_disp,5,9,,,,,,,
2046,SaffronGymObject,,event_disp,1,11,,,,,,,
2047,SaffronGymObject,,event_disp,5,11,,,,,,,
2048,SaffronGymObject,,event_disp,1,15,,,,,,,
2049,SaffronGymObject,,event_disp,5,15,,,,,,,
2050,SaffronGymObject,,event_disp,1,17,,,,,,,
2051,SaffronGymObject,,event_disp,5,17,,,,,,,
2052,SaffronGymObject,,event_disp,9,3,,,,,,,
2053,SaffronGymObject,,event_disp,11,3,,,,,,,
2054,SaffronGymObject,,event_disp,9,5,,,,,,,
2055,SaffronGymObject,,event_disp,11,5,,,,,,,
2056,SaffronGymObject,,event_disp,11,11,,,,,,,
2057,SaffronGymObject,,event_disp,11,15,,,,,,,
2058,SaffronGymObject,,event_disp,15,3,,,,,,,
2059,SaffronGymObject,,event_disp,19,3,,,,,,,
2060,SaffronGymObject,,event_disp,15,5,,,,,,,
2061,SaffronGymObject,,event_disp,19,5,,,,,,,
2062,SaffronGymObject,,event_disp,15,9,,,,,,,
2063,SaffronGymObject,,event_disp,19,9,,,,,,,
2064,SaffronGymObject,,event_disp,15,11,,,,,,,
2065,SaffronGymObject,,event_disp,19,11,,,,,,,
2066,SaffronGymObject,,event_disp,15,15,,,,,,,
2067,SaffronGymObject,,event_disp,19,15,,,,,,,
2068,SaffronGymObject,,event_disp,15,17,,,,,,,
2069,SaffronGymObject,,event_disp,19,17,,,,,,,
2070,SaffronGymObject,,hidden,9,15,4,GymStatues,,,,,
2071,SaffronHouse1Object,,warp,2,7,0,var:LastOutdoorsMap,3,,,,
2072,SaffronHouse1Object,,warp,3,7,1,var:LastOutdoorsMap,3,,,,
2073,SaffronHouse1Object,,npc,2,3,BrunetteGirlSprite,Right,false,5,0,,
2074,SaffronHouse1Object,,npc,0,4,BirdSprite,,true,6,1,,
2075,SaffronHouse1Object,,npc,4,1,BugCatcherSprite,Down,false,5,2,,
2076,SaffronHouse1Object,,npc,3,3,PaperSheetSprite,None,false,5,3,,
2077,SaffronHouse1Object,,event_disp,2,7,,,,,,,
2078,SaffronHouse1Object,,event_disp,3,7,,,,,,,
2079,SaffronHouse2Object,,warp,2,7,0,var:LastOutdoorsMap,7,,,,
2080,SaffronHouse2Object,,warp,3,7,1,var:LastOutdoorsMap,7,,,,
2081,SaffronHouse2Object,,npc,5,3,FisherSprite,Left,false,5,0,,
2082,SaffronHouse2Object,,event_disp,2,7,,,,,,,
2083,SaffronHouse2Object,,event_disp,3,7,,,,,,,
2084,SaffronMartObject,,warp,3,7,0,var:LastOutdoorsMap,4,,,,
2085,SaffronMartObject,,warp,4,7,1,var:LastOutdoorsMap,4,,,,
2086,SaffronMartObject,,npc,0,5,MartGuySprite,Right,false,5,0,,
2087,SaffronMartObject,,npc,4,2,BlackHairBoy2Sprite,None,false,5,1,,
2088,SaffronMartObject,,npc,6,5,LassSprite,,true,5,2,,
2089,SaffronMartObject,,event_disp,3,7,,,,,,,
2090,SaffronMartObject,,event_disp,4,7,,,,,,,
2091,SaffronPokecenterObject,,warp,3,7,0,var:LastOutdoorsMap,6,,,,
2092,SaffronPokecenterObject,,warp,4,7,1,var:LastOutdoorsMap,6,,,,
2093,SaffronPokecenterObject,,npc,3,1,NurseSprite,Down,false,5,0,,
2094,SaffronPokecenterObject,,npc,5,5,FoulardWomanSprite,None,false,5,1,,
2095,SaffronPokecenterObject,,npc,8,3,GentlemanSprite,Down,false,5,2,,
2096,SaffronPokecenterObject,,npc,11,2,CableClubWomanSprite,Down,false,5,3,,
2097,SaffronPokecenterObject,,event_disp,3,7,,,,,,,
2098,SaffronPokecenterObject,,event_disp,4,7,,,,,,,
2099,SaffronPokecenterObject,,hidden,0,4,4,PrintBenchGuyText,,,,,
2100,SaffronPokecenterObject,,hidden,13,3,4,OpenPokemonCenterPC,,,,,
2101,SchoolObject,,warp,2,7,0,var:LastOutdoorsMap,2,,,,
2102,SchoolObject,,warp,3,7,1,var:LastOutdoorsMap,2,,,,
2103,SchoolObject,,npc,3,5,BrunetteGirlSprite,Up,false,5,0,,
2104,SchoolObject,,npc,4,1,LassSprite,Down,false,5,1,,
2105,SchoolObject,,event_disp,2,7,,,,,,,
2106,SchoolObject,,event_disp,3,7,,,,,,,
2107,SchoolObject,,hidden,3,4,17,PrintNotebookText,,,,,
2108,SchoolObject,,hidden,3,0,17,PrintBlackboardLinkCableText,,,,,
2109,SeafoamIslands1Object,,warp,4,17,0,var:LastOutdoorsMap,0,,,,
2110,SeafoamIslands1Object,,warp,5,17,1,var:LastOutdoorsMap,0,,,,
2111,SeafoamIslands1Object,,warp,26,17,2,var:LastOutdoorsMap,1,,,,
2112,SeafoamIslands1Object,,warp,27,17,3,var:LastOutdoorsMap,1,,,,
2113,SeafoamIslands1Object,,warp,7,5,4,SeafoamIslands2,1,,,,
2114,SeafoamIslands1Object,,warp,25,3,5,SeafoamIslands2,6,,,,
2115,SeafoamIslands1Object,,warp,23,15,6,SeafoamIslands2,4,,,,
2116,SeafoamIslands1Object,,npc,18,10,BoulderSprite,BoulderMovementByte2,false,5,0,,
2117,SeafoamIslands1Object,,npc,26,7,BoulderSprite,BoulderMovementByte2,false,5,1,,
2118,SeafoamIslands1Object,,event_disp,4,17,,,,,,,
2119,SeafoamIslands1Object,,event_disp,5,17,,,,,,,
2120,SeafoamIslands1Object,,event_disp,26,17,,,,,,,
2121,SeafoamIslands1Object,,event_disp,27,17,,,,,,,
2122,SeafoamIslands1Object,,event_disp,7,5,,,,,,,
2123,SeafoamIslands1Object,,event_disp,25,3,,,,,,,
2124,SeafoamIslands1Object,,event_disp,23,15,,,,,,,
2125,SeafoamIslands1Object,,event_disp,17,6,,,,,,,
2126,SeafoamIslands1Object,,event_disp,24,6,,,,,,,
2127,SeafoamIslands2Object,,warp,4,2,0,SeafoamIslands3,0,,,,
2128,SeafoamIslands2Object,,warp,7,5,1,SeafoamIslands1,4,,,,
2129,SeafoamIslands2Object,,warp,13,7,2,SeafoamIslands3,2,,,,
2130,SeafoamIslands2Object,,warp,19,15,3,SeafoamIslands3,3,,,,
2131,SeafoamIslands2Object,,warp,23,15,4,SeafoamIslands1,6,,,,
2132,SeafoamIslands2Object,,warp,25,11,5,SeafoamIslands3,5,,,,
2133,SeafoamIslands2Object,,warp,25,3,6,SeafoamIslands1,5,,,,
2134,SeafoamIslands2Object,,npc,17,6,BoulderSprite,BoulderMovementByte2,false,5,0,,
2135,SeafoamIslands2Object,,npc,22,6,BoulderSprite,BoulderMovementByte2,false,5,1,,
2136,SeafoamIslands2Object,,event_disp,4,2,,,,,,,
2137,SeafoamIslands2Object,,event_disp,7,5,,,,,,,
2138,SeafoamIslands2Object,,event_disp,13,7,,,,,,,
2139,SeafoamIslands2Object,,event_disp,19,15,,,,,,,
2140,SeafoamIslands2Object,,event_disp,23,15,,,,,,,
2141,SeafoamIslands2Object,,event_disp,25,11,,,,,,,
2142,SeafoamIslands2Object,,event_disp,25,3,,,,,,,
2143,SeafoamIslands3Object,,warp,5,3,0,SeafoamIslands2,0,,,,
2144,SeafoamIslands3Object,,warp,5,13,1,SeafoamIslands4,0,,,,
2145,SeafoamIslands3Object,,warp,13,7,2,SeafoamIslands2,2,,,,
2146,SeafoamIslands3Object,,warp,19,15,3,SeafoamIslands2,3,,,,
2147,SeafoamIslands3Object,,warp,25,3,4,SeafoamIslands4,3,,,,
2148,SeafoamIslands3Object,,warp,25,11,5,SeafoamIslands2,5,,,,
2149,SeafoamIslands3Object,,warp,25,14,6,SeafoamIslands4,4,,,,
2150,SeafoamIslands3Object,,npc,18,6,BoulderSprite,BoulderMovementByte2,false,5,0,,
2151,SeafoamIslands3Object,,npc,23,6,BoulderSprite,BoulderMovementByte2,false,5,1,,
2152,SeafoamIslands3Object,,event_disp,5,3,,,,,,,
2153,SeafoamIslands3Object,,event_disp,5,13,,,,,,,
2154,SeafoamIslands3Object,,event_disp,13,7,,,,,,,
2155,SeafoamIslands3Object,,event_disp,19,15,,,,,,,
2156,SeafoamIslands3Object,,event_disp,25,3,,,,,,,
2157,SeafoamIslands3Object,,event_disp,25,11,,,,,,,
2158,SeafoamIslands3Object,,event_disp,25,14,,,,,,,
2159,SeafoamIslands3Object,,hidden,15,15,Nugget,HiddenItems,,,,,
2160,SeafoamIslands4Object,,warp,5,12,0,SeafoamIslands3,1,,,,
2161,SeafoamIslands4Object,,warp,8,6,1,SeafoamIslands5,2,,,,
2162,SeafoamIslands4Object,,warp,25,4,2,SeafoamIslands5,3,,,,
2163,SeafoamIslands4Object,,warp,25,3,3,SeafoamIslands3,4,,,,
2164,SeafoamIslands4Object,,warp,25,14,4,SeafoamIslands3,6,,,,
2165,SeafoamIslands4Object,,warp,20,17,5,SeafoamIslands5,0,,,,
2166,SeafoamIslands4Object,,warp,21,17,6,SeafoamIslands5,1,,,,
2167,SeafoamIslands4Object,,npc,5,14,BoulderSprite,BoulderMovementByte2,false,5,0,,
2168,SeafoamIslands4Object,,npc,3,15,BoulderSprite,BoulderMovementByte2,false,5,1,,
2169,SeafoamIslands4Object,,npc,8,14,BoulderSprite,BoulderMovementByte2,false,5,2,,
2170,SeafoamIslands4Object,,npc,9,14,BoulderSprite,BoulderMovementByte2,false,5,3,,
2171,SeafoamIslands4Object,,npc,18,6,BoulderSprite,None,false,5,4,,
2172,SeafoamIslands4Object,,npc,19,6,BoulderSprite,None,false,5,5,,
2173,SeafoamIslands4Object,,event_disp,5,12,,,,,,,
2174,SeafoamIslands4Object,,event_disp,8,6,,,,,,,
2175,SeafoamIslands4Object,,event_disp,25,4,,,,,,,
2176,SeafoamIslands4Object,,event_disp,25,3,,,,,,,
2177,SeafoamIslands4Object,,event_disp,25,14,,,,,,,
2178,SeafoamIslands4Object,,event_disp,20,17,,,,,,,
2179,SeafoamIslands4Object,,event_disp,21,17,,,,,,,
2180,SeafoamIslands4Object,,hidden,9,16,MaxElixer,HiddenItems,,,,,
2181,SeafoamIslands5Object,,warp,20,17,0,SeafoamIslands4,5,,,,
2182,SeafoamIslands5Object,,warp,21,17,1,SeafoamIslands4,6,,,,
2183,SeafoamIslands5Object,,warp,11,7,2,SeafoamIslands4,1,,,,
2184,SeafoamIslands5Object,,warp,25,4,3,SeafoamIslands4,2,,,,
2185,SeafoamIslands5Object,,sign,9,15,3,,,,,,
2186,SeafoamIslands5Object,,sign,23,1,4,,,,,,
2187,SeafoamIslands5Object,,npc,4,15,BoulderSprite,None,false,5,0,,
2188,SeafoamIslands5Object,,npc,5,15,BoulderSprite,None,false,5,1,,
2189,SeafoamIslands5Object,,pokemon,6,1,BirdSprite,Down,false,5,2,Articuno,50
2190,SeafoamIslands5Object,,event_disp,20,17,,,,,,,
2191,SeafoamIslands5Object,,event_disp,21,17,,,,,,,
2192,SeafoamIslands5Object,,event_disp,11,7,,,,,,,
2193,SeafoamIslands5Object,,event_disp,25,4,,,,,,,
2194,SeafoamIslands5Object,,hidden,25,17,UltraBall,HiddenItems,,,,,
2195,SilphCo1Object,,warp,10,17,0,var:LastOutdoorsMap,5,,,,
2196,SilphCo1Object,,warp,11,17,1,var:LastOutdoorsMap,5,,,,
2197,SilphCo1Object,,warp,26,0,2,SilphCo2,0,,,,
2198,SilphCo1Object,,warp,20,0,3,SilphCoElevator,0,,,,
2199,SilphCo1Object,,warp,16,10,4,SilphCo3,6,,,,
2200,SilphCo1Object,,npc,4,2,CableClubWomanSprite,Down,false,5,0,,
2201,SilphCo1Object,,event_disp,10,17,,,,,,,
2202,SilphCo1Object,,event_disp,11,17,,,,,,,
2203,SilphCo1Object,,event_disp,26,0,,,,,,,
2204,SilphCo1Object,,event_disp,20,0,,,,,,,
2205,SilphCo1Object,,event_disp,16,10,,,,,,,
2206,SilphCo10Object,,warp,8,0,0,SilphCo9,0,,,,
2207,SilphCo10Object,,warp,10,0,1,SilphCo11,0,,,,
2208,SilphCo10Object,,warp,12,0,2,SilphCoElevator,0,,,,
2209,SilphCo10Object,,warp,9,11,3,SilphCo4,3,,,,
2210,SilphCo10Object,,warp,13,15,4,SilphCo4,5,,,,
2211,SilphCo10Object,,warp,13,7,5,SilphCo4,6,,,,
2212,SilphCo10Object,,trainer,1,9,RocketSprite,Right,false,5,0,OppRocket,39
2213,SilphCo10Object,,trainer,10,2,OakAideSprite,Left,false,5,1,OppScientist,11
2214,SilphCo10Object,,npc,9,15,ErikaSprite,,true,5,2,,
2215,SilphCo10Object,,item,2,12,BallSprite,None,false,5,3,Tm26,
2216,SilphCo10Object,,item,4,14,BallSprite,None,false,5,4,RareCandy,
2217,SilphCo10Object,,item,5,11,BallSprite,None,false,5,5,Carbos,
2218,SilphCo10Object,,event_disp,8,0,,,,,,,
2219,SilphCo10Object,,event_disp,10,0,,,,,,,
2220,SilphCo10Object,,event_disp,12,0,,,,,,,
2221,SilphCo10Object,,event_disp,9,11,,,,,,,
2222,SilphCo10Object,,event_disp,13,15,,,,,,,
2223,SilphCo10Object,,event_disp,13,7,,,,,,,
2224,SilphCo11Object,,warp,9,0,0,SilphCo10,1,,,,
2225,SilphCo11Object,,warp,13,0,1,SilphCoElevator,0,,,,
2226,SilphCo11Object,,warp,5,5,2,var:LastOutdoorsMap,9,,,,
2227,SilphCo11Object,,warp,3,2,3,SilphCo7,3,,,,
2228,SilphCo11Object,,npc,7,5,MrMasterballSprite,Down,false,5,0,,
2229,SilphCo11Object,,npc,10,5,FoulardWomanSprite,Down,false,5,1,,
2230,SilphCo11Object,,trainer,6,9,GiovanniSprite,Down,false,5,2,OppGiovanni,2
2231,SilphCo11Object,,trainer,3,16,RocketSprite,Up,false,5,3,OppRocket,41
2232,SilphCo11Object,,trainer,15,9,RocketSprite,Up,false,5,4,OppRocket,40
2233,SilphCo11Object,,event_disp,9,0,,,,,,,
2234,SilphCo11Object,,event_disp,13,0,,,,,,,
2235,SilphCo11Object,,event_disp,5,5,,,,,,,
2236,SilphCo11Object,,event_disp,3,2,,,,,,,
2237,SilphCo11Object,,hidden,10,12,4,OpenPokemonCenterPC,,,,,
2238,SilphCo2Object,,warp,24,0,0,SilphCo1,2,,,,
2239,SilphCo2Object,,warp,26,0,1,SilphCo3,0,,,,
2240,SilphCo2Object,,warp,20,0,2,SilphCoElevator,0,,,,
2241,SilphCo2Object,,warp,3,3,3,SilphCo3,6,,,,
2242,SilphCo2Object,,warp,13,3,4,SilphCo8,4,,,,
2243,SilphCo2Object,,warp,27,15,5,SilphCo8,5,,,,
2244,SilphCo2Object,,warp,9,15,6,SilphCo6,4,,,,
2245,SilphCo2Object,,npc,10,1,ErikaSprite,Up,false,5,0,,
2246,SilphCo2Object,,trainer,5,12,OakAideSprite,Down,false,5,1,OppScientist,2
2247,SilphCo2Object,,trainer,24,13,OakAideSprite,Left,false,5,2,OppScientist,3
2248,SilphCo2Object,,trainer,16,11,RocketSprite,Up,false,5,3,OppRocket,23
2249,SilphCo2Object,,trainer,24,7,RocketSprite,Up,false,5,4,OppRocket,24
2250,SilphCo2Object,,event_disp,24,0,,,,,,,
2251,SilphCo2Object,,event_disp,26,0,,,,,,,
2252,SilphCo2Object,,event_disp,20,0,,,,,,,
2253,SilphCo2Object,,event_disp,3,3,,,,,,,
2254,SilphCo2Object,,event_disp,13,3,,,,,,,
2255,SilphCo2Object,,event_disp,27,15,,,,,,,
2256,SilphCo2Object,,event_disp,9,15,,,,,,,
2257,SilphCo3Object,,warp,26,0,0,SilphCo2,1,,,,
2258,SilphCo3Object,,warp,24,0,1,SilphCo4,0,,,,
2259,SilphCo3Object,,warp,20,0,2,SilphCoElevator,0,,,,
2260,SilphCo3Object,,warp,23,11,3,SilphCo3,9,,,,
2261,SilphCo3Object,,warp,3,3,4,SilphCo5,5,,,,
2262,SilphCo3Object,,warp,3,15,5,SilphCo5,6,,,,
2263,SilphCo3Object,,warp,27,3,6,SilphCo2,3,,,,
2264,SilphCo3Object,,warp,3,11,7,SilphCo9,3,,,,
2265,SilphCo3Object,,warp,11,11,8,SilphCo7,4,,,,
2266,SilphCo3Object,,warp,27,15,9,SilphCo3,3,,,,
2267,SilphCo3Object,,npc,24,8,LaprasGiverSprite,None,false,5,0,,
2268,SilphCo3Object,,trainer,20,7,RocketSprite,Left,false,5,1,OppRocket,25
2269,SilphCo3Object,,trainer,7,9,OakAideSprite,Down,false,5,2,OppScientist,4
2270,SilphCo3Object,,item,8,5,BallSprite,None,false,5,3,HyperPotion,
2271,SilphCo3Object,,event_disp,26,0,,,,,,,
2272,SilphCo3Object,,event_disp,24,0,,,,,,,
2273,SilphCo3Object,,event_disp,20,0,,,,,,,
2274,SilphCo3Object,,event_disp,23,11,,,,,,,
2275,SilphCo3Object,,event_disp,3,3,,,,,,,
2276,SilphCo3Object,,event_disp,3,15,,,,,,,
2277,SilphCo3Object,,event_disp,27,3,,,,,,,
2278,SilphCo3Object,,event_disp,3,11,,,,,,,
2279,SilphCo3Object,,event_disp,11,11,,,,,,,
2280,SilphCo3Object,,event_disp,27,15,,,,,,,
2281,SilphCo4Object,,warp,24,0,0,SilphCo3,1,,,,
2282,SilphCo4Object,,warp,26,0,1,SilphCo5,1,,,,
2283,SilphCo4Object,,warp,20,0,2,SilphCoElevator,0,,,,
2284,SilphCo4Object,,warp,11,7,3,SilphCo10,3,,,,
2285,SilphCo4Object,,warp,17,3,4,SilphCo6,3,,,,
2286,SilphCo4Object,,warp,3,15,5,SilphCo10,4,,,,
2287,SilphCo4Object,,warp,17,11,6,SilphCo10,5,,,,
2288,SilphCo4Object,,npc,6,2,LaprasGiverSprite,None,false,5,0,,
2289,SilphCo4Object,,trainer,9,14,RocketSprite,Right,false,5,1,OppRocket,26
2290,SilphCo4Object,,trainer,14,6,OakAideSprite,Left,false,5,2,OppScientist,5
2291,SilphCo4Object,,trainer,26,10,RocketSprite,Up,false,5,3,OppRocket,27
2292,SilphCo4Object,,item,3,9,BallSprite,None,false,5,4,FullHeal,
2293,SilphCo4Object,,item,4,7,BallSprite,None,false,5,5,MaxRevive,
2294,SilphCo4Object,,item,5,8,BallSprite,None,false,5,6,EscapeRope,
2295,SilphCo4Object,,event_disp,24,0,,,,,,,
2296,SilphCo4Object,,event_disp,26,0,,,,,,,
2297,SilphCo4Object,,event_disp,20,0,,,,,,,
2298,SilphCo4Object,,event_disp,11,7,,,,,,,
